ID,Name,Offer Name,MINIMUM NIGHTS,MAXIMUM NIGHTS,VALID FROM,VALID TO,SINGLE BED,DOUBLE BED,Package,Offer type,Drinks,BB price,LAST MODIFICATION,MODIFIED BY,Priority,OFFER ON AGE,ACTIVE ?,Offer description,,Offer supplements,Offer tag
216,al Cristallo Palace H.B.,06.08 per 7 notti al Cristallo Palace H.B.,7,7,6/8/2023,13/08/2023,700,,"- Sistemazione in camera Standard dotata di aria condizionata, Tv, Wi-Fi, phon, cassaforte, servizi privati, frigo bar - Prima colazione al buffet assistito dolce (pasticceria prodotta in casa) & salato - Golosi Menu' a Scelta con servizio ai tavoli- Una ",Totale offerta,non incluse,,15/05/2023 16:01,Alexander Cannava,,Bambino 0-2 anni gratis se dorme nel letto con i genitori paga solo eventuali pasti al consumo | 3°/4° letto 2-11 anni: sconto 20% | 3°/4° letto dai 12 anni: sconto10%,Yes,Sistemazione in camera doppia standard,,"Tessera Club Obbligatoria Adulti Euro 40,00 a settimana per adulto | Tessera Club Obbligatoria Bambino 4-12 anni Euro 100,00 a settimana per bambino | Balcone Euro 10,00 per persona a notte | Singola Euro 40,00 a notte | Balcone Euro 10,00 per persona a notte",7 NOTTI ISCHIA - ANIMAZIONE - PISCINE - 4 STELLE - VISTA MARE
217,al Cristallo Palace H.B.,13.08 per 7 notti al Cristallo Palace H.B.,7,7,13/08/2023,20/08/2023,850,,"- Sistemazione in camera Standard dotata di aria condizionata, Tv, Wi-Fi, phon, cassaforte, servizi privati, frigo bar - Prima colazione al buffet assistito dolce (pasticceria prodotta in casa) & salato - Golosi Menu' a Scelta con servizio ai tavoli- Una ",Totale offerta,non incluse,,15/05/2023 16:02,Alexander Cannava,,Bambino 0-2 anni gratis se dorme nel letto con i genitori paga solo eventuali pasti al consumo | 3°/4° letto 2-11 anni: sconto 20% | 3°/4° letto dai 12 anni: sconto10%,Yes,Sistemazione in camera doppia standard,,"Tessera Club Obbligatoria Adulti Euro 40,00 a settimana per adulto | Tessera Club Obbligatoria Bambino 4-12 anni Euro 100,00 a settimana per bambino | Balcone Euro 10,00 per persona a notte | Singola Euro 40,00 a notte | Balcone Euro 10,00 per persona a notte",FERRAGOSTO ISCHIA - ANIMAZIONE - PISCINE - 4 STELLE - VISTA MARE
218,Cristallo Palace F.B. con bevande al Cristallina,10.09 7 notti al Cristallo Palace F.B. con bevande al Cristallina,7,7,10/9/2023,17/09/2023,,530,"- Sistemazione presso Villa Cristallina, struttura esterna al perimetro dell'hotel, distaccata 50 metri di strada pubblica e 200 metri di viale privato - Colazione al buffet assistito dolce (pasticceria prodotta in casa) & salato - Buffet assistito di ins",Totale offerta,incluse,,15/05/2023 16:04,Alexander Cannava,,Bambino 0-2 anni gratis se dorme nel letto con i genitori paga solo eventuali pasti al consumo | 3°/4° letto 2-11 anni: sconto 20% | 3°/4° letto dai 12 anni: sconto10%,Yes,"Sistemazione presso Villa Cristallina, struttura esterna al perimetro dell'hotel, distaccata 50 metri di strada pubblica e 200 metri di viale privato",,"Tessera Club Obbligatoria Adulti Euro 40,00 a settimana per adulto | Tessera Club Obbligatoria Bambino 4-12 anni Euro 100,00 a settimana per bambino | Balcone Euro 10,00 per persona a notte | Singola Euro 40,00 a notte | Balcone Euro 10,00 per persona a notte",BEVANDE INCLUSE - 7 NOTTI - ISCHIA 4 STELLE - VISTA MARE - PISCINE - TERME
219,Cristallo Palace F.B. con bevande al Cristallina + Terme,17.09 7 notti al Cristallo Palace F.B. con bevande al Cristallina + Terme,7,7,17/09/2023,24/09/2023,,465,"- Sistemazione presso Villa Cristallina, struttura esterna al perimetro dell'hotel, distaccata 50 metri di strada pubblica e 200 metri di viale privato - Colazione al buffet assistito dolce (pasticceria prodotta in casa) & salato - Buffet assistito di ins",Totale offerta,incluse,,15/05/2023 16:06,Alexander Cannava,,Bambino 0-2 anni gratis se dorme nel letto con i genitori paga solo eventuali pasti al consumo | 3°/4° letto 2-11 anni: sconto 20% | 3°/4° letto dai 12 anni: sconto10%,Yes,"N.B.: Per usufruire di queste offerte è obbligatorio la cura per fanghi e bagni terapeutici, presentando l'impegnativa del medico di base, o effettuando tale cura privatamente, con l'offerta speciale di Euro 125,00 per persona (6 fanghi, 6 bagni termali, e visita medica iniziale). Per gli ospiti che non effettueranno tale cura sarà applicato un supplemento di Euro 10,00 per persona, per notte",,"Tessera Club Obbligatoria Adulti Euro 40,00 a settimana per adulto | Tessera Club Obbligatoria Bambino 4-12 anni Euro 100,00 a settimana per bambino | Balcone Euro 10,00 per persona a notte | Singola Euro 40,00 a notte | Balcone Euro 10,00 per persona a notte",BEVANDE INCLUSE - 7 NOTTI - ISCHIA 4 STELLE - VISTA MARE - PISCINE - TERME
220,Cristallo Palace F.B. con bevande al Cristallina + Terme,24.09 7 notti al Cristallo Palace F.B. con bevande al Cristallina + Terme,7,7,24/09/2023,1/10/2023,,465,"- Sistemazione presso Villa Cristallina, struttura esterna al perimetro dell'hotel, distaccata 50 metri di strada pubblica e 200 metri di viale privato - Colazione al buffet assistito dolce (pasticceria prodotta in casa) & salato - Buffet assistito di ins",Totale offerta,incluse,,15/05/2023 16:06,Alexander Cannava,,Bambino 0-2 anni gratis se dorme nel letto con i genitori paga solo eventuali pasti al consumo | 3°/4° letto 2-11 anni: sconto 20% | 3°/4° letto dai 12 anni: sconto10%,Yes,"N.B.: Per usufruire di queste offerte è obbligatorio la cura per fanghi e bagni terapeutici, presentando l'impegnativa del medico di base, o effettuando tale cura privatamente, con l'offerta speciale di Euro 125,00 per persona (6 fanghi, 6 bagni termali, e visita medica iniziale). Per gli ospiti che non effettueranno tale cura sarà applicato un supplemento di Euro 10,00 per persona, per notte",,"Tessera Club Obbligatoria Adulti Euro 40,00 a settimana per adulto | Tessera Club Obbligatoria Bambino 4-12 anni Euro 100,00 a settimana per bambino | Balcone Euro 10,00 per persona a notte | Singola Euro 40,00 a notte | Balcone Euro 10,00 per persona a notte",BEVANDE INCLUSE - 7 NOTTI - ISCHIA 4 STELLE - VISTA MARE - PISCINE - TERME
221,Riva del Sole,16.05 da 2 a 7 notti al Riva del Sole,2,7,16/05/2023,21/07/2023,63,73,#NAME?,Costo giornaliero,non incluse,47,17/05/2023 12:15,Alexander Cannava,,3° letto 0/6 anni (solo in superior o vista mare): sconto 50% | 3° letto dai 6 anni (solo in superior o vista mare): sconto 20%,Yes,Sistemazione in camera standard,,"Culla Euro 11,00 al giorno | Camera Superior Euro 11,00 a persona al giorno | Camera Vista Mare Euro 7,00 a persona al giorno | Aria Condizionata Euro 5,00 a persona al giorno (inclusa nelle camere superior)",FRONTE MARE - VICINO POSEIDON - PISCINA
222,Riva del Sole,22.07 da 5 a 7 notti al Riva del Sole,5,7,22/07/2023,5/8/2023,72,82,#NAME?,Costo giornaliero,non incluse,52,17/05/2023 12:31,Alexander Cannava,,3° letto 0/6 anni (solo in superior o vista mare): sconto 50% | 3° letto dai 6 anni (solo in superior o vista mare): sconto 20%,Yes,Sistemazione in camera standard,,"Culla Euro 11,00 al giorno | Camera Superior Euro 11,00 a persona al giorno | Camera Vista Mare Euro 7,00 a persona al giorno | Aria Condizionata Euro 5,00 a persona al giorno (inclusa nelle camere superior)",ESTATE ISCHIA - FRONTE MARE - VICINO POSEIDON - PISCINA
223,Riva del Sole,26.08 da 5 a 7 notti al Riva del Sole,5,7,26/08/2023,15/09/2023,72,82,#NAME?,Costo giornaliero,non incluse,52,17/05/2023 12:30,Alexander Cannava,,3° letto 0/6 anni (solo in superior o vista mare): sconto 50% | 3° letto dai 6 anni (solo in superior o vista mare): sconto 20%,Yes,Sistemazione in camera standard,,"Culla Euro 11,00 al giorno | Camera Superior Euro 11,00 a persona al giorno | Camera Vista Mare Euro 7,00 a persona al giorno | Aria Condizionata Euro 5,00 a persona al giorno (inclusa nelle camere superior)",ESTATE ISCHIA - FRONTE MARE - VICINO POSEIDON - PISCINA
224,Riva del Sole,16.09 da 2 a 7 notti al Riva del Sole,2,7,16/09/2023,29/09/2023,63,73,#NAME?,Costo giornaliero,non incluse,47,17/05/2023 12:32,Alexander Cannava,,3° letto 0/6 anni (solo in superior o vista mare): sconto 50% | 3° letto dai 6 anni (solo in superior o vista mare): sconto 20%,Yes,Sistemazione in camera standard,,"Culla Euro 11,00 al giorno | Camera Superior Euro 11,00 a persona al giorno | Camera Vista Mare Euro 7,00 a persona al giorno | Aria Condizionata Euro 5,00 a persona al giorno (inclusa nelle camere superior)",SETTEMBRE ISCHIA - FRONTE MARE - VICINO POSEIDON - PISCINA
225,Riva del Sole,30.09 da 2 a 7 notti al Riva del Sole,2,7,30/09/2023,31/10/2023,58,68,#NAME?,Costo giornaliero,non incluse,42,17/05/2023 12:33,Alexander Cannava,,3° letto 0/6 anni (solo in superior o vista mare): sconto 50% | 3° letto dai 6 anni (solo in superior o vista mare): sconto 20%,Yes,Sistemazione in camera standard,,"Culla Euro 11,00 al giorno | Camera Superior Euro 11,00 a persona al giorno | Camera Vista Mare Euro 7,00 a persona al giorno | Aria Condizionata Euro 5,00 a persona al giorno (inclusa nelle camere superior)",OTTOBRE ISCHIA - FRONTE MARE - VICINO POSEIDON - PISCINA
226,San Giovanni con spiaggia,20.05 da 1 a 7 notti al San Giovanni con spiaggia,1,7,20/05/2023,10/6/2023,73,91,"- Piscina Termale - Vasca Idromassaggio Teuco - PERCORSO BENESSERE con: vasca Kneipp, vasca idromassaggio con panca Geyser, frigidarium e bagno turco. - Parcheggio- - WI-FI - Stabilimento termale interno convenzionato col Servizio Sanitario Nazionale (ASL",Costo giornaliero,non incluse,,17/05/2023 12:58,Alexander Cannava,,"Infant 0/3 anni: gratis | Terzo letto 3/12 anni: Euro 20,00 al giorno in Mezza pensione | Terzo letto 3/12 anni: Euro 38,00 al giorno in Pensione completa | Quarto letto 3/12 anni: Euro 40,00 al giorno in Mezza pensione | Quarto letto 3/12 anni: Euro 58,00 al giorno in Pensione completa | Terzo e quarto letto dai 12 anni: sconto del 30% | Dal 01/08 al 26/08: Terzo letto 3/12 anni: Euro 50,00 al giorno in Mezza pensione | Terzo letto 3/12 anni: Euro 68,00 al giorno in Pensione completa | Quarto letto 3/12 anni: Euro 50,00 al giorno in Mezza pensione | Quarto letto 3/12 anni: Euro 68,00 al giorno in Pensione completa",Yes,Sistemazione in camera con balcone o terrazzino con giardinetto - Spiaggia inclusa,,"Camera Singola Euro 15,00 al giorno | Doppia uso singola Euro 30,00 al giorno | Camera superior Euro 6,00 per persona al giorno",SPIAGGIA INCLUSA - ISCHIA PORTO CENTRO - TERME INTERNE - PISCINA
227,San Giovanni con spiaggia,10.06 da 1 a 7 notti al San Giovanni con spiaggia,1,7,10/6/2023,8/7/2023,83,101,"- Piscina Termale - Vasca Idromassaggio Teuco - PERCORSO BENESSERE con: vasca Kneipp, vasca idromassaggio con panca Geyser, frigidarium e bagno turco. - Parcheggio- - WI-FI - Stabilimento termale interno convenzionato col Servizio Sanitario Nazionale (ASL",Costo giornaliero,non incluse,,17/05/2023 13:08,Alexander Cannava,,"Infant 0/3 anni: gratis | Terzo letto 3/12 anni: Euro 20,00 al giorno in Mezza pensione | Terzo letto 3/12 anni: Euro 38,00 al giorno in Pensione completa | Quarto letto 3/12 anni: Euro 40,00 al giorno in Mezza pensione | Quarto letto 3/12 anni: Euro 58,00 al giorno in Pensione completa | Terzo e quarto letto dai 12 anni: sconto del 30% | Dal 01/08 al 26/08: Terzo letto 3/12 anni: Euro 50,00 al giorno in Mezza pensione | Terzo letto 3/12 anni: Euro 68,00 al giorno in Pensione completa | Quarto letto 3/12 anni: Euro 50,00 al giorno in Mezza pensione | Quarto letto 3/12 anni: Euro 68,00 al giorno in Pensione completa",Yes,Sistemazione in camera con balcone o terrazzino con giardinetto - Spiaggia inclusa,,"Camera Singola Euro 15,00 al giorno | Doppia uso singola Euro 30,00 al giorno | Camera superior Euro 6,00 per persona al giorno",SPIAGGIA INCLUSA - ISCHIA PORTO CENTRO - TERME INTERNE - PISCINA
228,San Giovanni con spiaggia,08.07 da 1 a 7 notti al San Giovanni con spiaggia,1,7,8/7/2023,5/8/2023,89,107,"- Piscina Termale - Vasca Idromassaggio Teuco - PERCORSO BENESSERE con: vasca Kneipp, vasca idromassaggio con panca Geyser, frigidarium e bagno turco. - Parcheggio- - WI-FI - Stabilimento termale interno convenzionato col Servizio Sanitario Nazionale (ASL",Costo giornaliero,non incluse,,17/05/2023 13:08,Alexander Cannava,,"Infant 0/3 anni: gratis | Terzo letto 3/12 anni: Euro 20,00 al giorno in Mezza pensione | Terzo letto 3/12 anni: Euro 38,00 al giorno in Pensione completa | Quarto letto 3/12 anni: Euro 40,00 al giorno in Mezza pensione | Quarto letto 3/12 anni: Euro 58,00 al giorno in Pensione completa | Terzo e quarto letto dai 12 anni: sconto del 30% | Dal 01/08 al 26/08: Terzo letto 3/12 anni: Euro 50,00 al giorno in Mezza pensione | Terzo letto 3/12 anni: Euro 68,00 al giorno in Pensione completa | Quarto letto 3/12 anni: Euro 50,00 al giorno in Mezza pensione | Quarto letto 3/12 anni: Euro 68,00 al giorno in Pensione completa",Yes,Sistemazione in camera con balcone o terrazzino con giardinetto - Spiaggia inclusa,,"Camera Singola Euro 15,00 al giorno | Doppia uso singola Euro 30,00 al giorno | Camera superior Euro 6,00 per persona al giorno",SPIAGGIA INCLUSA - ISCHIA PORTO CENTRO - TERME INTERNE - PISCINA
229,San Giovanni con spiaggia,05.08 da 4 a 7 notti al San Giovanni con spiaggia,4,7,5/8/2023,27/08/2023,116,134,"- Piscina Termale - Vasca Idromassaggio Teuco - PERCORSO BENESSERE con: vasca Kneipp, vasca idromassaggio con panca Geyser, frigidarium e bagno turco. - Parcheggio- - WI-FI - Stabilimento termale interno convenzionato col Servizio Sanitario Nazionale (ASL",Costo giornaliero,non incluse,,17/05/2023 13:09,Alexander Cannava,,"Infant 0/3 anni: gratis | Terzo letto 3/12 anni: Euro 20,00 al giorno in Mezza pensione | Terzo letto 3/12 anni: Euro 38,00 al giorno in Pensione completa | Quarto letto 3/12 anni: Euro 40,00 al giorno in Mezza pensione | Quarto letto 3/12 anni: Euro 58,00 al giorno in Pensione completa | Terzo e quarto letto dai 12 anni: sconto del 30% | Dal 01/08 al 26/08: Terzo letto 3/12 anni: Euro 50,00 al giorno in Mezza pensione | Terzo letto 3/12 anni: Euro 68,00 al giorno in Pensione completa | Quarto letto 3/12 anni: Euro 50,00 al giorno in Mezza pensione | Quarto letto 3/12 anni: Euro 68,00 al giorno in Pensione completa",Yes,Sistemazione in camera con balcone o terrazzino con giardinetto - Spiaggia inclusa,,"Camera Singola Euro 15,00 al giorno | Doppia uso singola Euro 30,00 al giorno | Camera superior Euro 6,00 per persona al giorno",SPIAGGIA INCLUSA - ISCHIA PORTO CENTRO - TERME INTERNE - PISCINA
230,San Giovanni con spiaggia,27.08 da 4 a 7 notti al San Giovanni con spiaggia,4,7,27/08/2023,16/09/2023,90,108,"- Piscina Termale - Vasca Idromassaggio Teuco - PERCORSO BENESSERE con: vasca Kneipp, vasca idromassaggio con panca Geyser, frigidarium e bagno turco. - Parcheggio- - WI-FI - Stabilimento termale interno convenzionato col Servizio Sanitario Nazionale (ASL",Costo giornaliero,non incluse,,17/05/2023 13:09,Alexander Cannava,,"Infant 0/3 anni: gratis | Terzo letto 3/12 anni: Euro 20,00 al giorno in Mezza pensione | Terzo letto 3/12 anni: Euro 38,00 al giorno in Pensione completa | Quarto letto 3/12 anni: Euro 40,00 al giorno in Mezza pensione | Quarto letto 3/12 anni: Euro 58,00 al giorno in Pensione completa | Terzo e quarto letto dai 12 anni: sconto del 30% | Dal 01/08 al 26/08: Terzo letto 3/12 anni: Euro 50,00 al giorno in Mezza pensione | Terzo letto 3/12 anni: Euro 68,00 al giorno in Pensione completa | Quarto letto 3/12 anni: Euro 50,00 al giorno in Mezza pensione | Quarto letto 3/12 anni: Euro 68,00 al giorno in Pensione completa",Yes,Sistemazione in camera con balcone o terrazzino con giardinetto - Spiaggia inclusa,,"Camera Singola Euro 15,00 al giorno | Doppia uso singola Euro 30,00 al giorno | Camera superior Euro 6,00 per persona al giorno",SPIAGGIA INCLUSA - ISCHIA PORTO CENTRO - TERME INTERNE - PISCINA
231,San Giovanni con spiaggia,16.09 da 4 a 7 notti al San Giovanni con spiaggia,4,7,16/09/2023,7/10/2023,75,93,"- Piscina Termale - Vasca Idromassaggio Teuco - PERCORSO BENESSERE con: vasca Kneipp, vasca idromassaggio con panca Geyser, frigidarium e bagno turco. - Parcheggio- - WI-FI - Stabilimento termale interno convenzionato col Servizio Sanitario Nazionale (ASL",Costo giornaliero,non incluse,,17/05/2023 13:10,Alexander Cannava,,"Infant 0/3 anni: gratis | Terzo letto 3/12 anni: Euro 20,00 al giorno in Mezza pensione | Terzo letto 3/12 anni: Euro 38,00 al giorno in Pensione completa | Quarto letto 3/12 anni: Euro 40,00 al giorno in Mezza pensione | Quarto letto 3/12 anni: Euro 58,00 al giorno in Pensione completa | Terzo e quarto letto dai 12 anni: sconto del 30% | Dal 01/08 al 26/08: Terzo letto 3/12 anni: Euro 50,00 al giorno in Mezza pensione | Terzo letto 3/12 anni: Euro 68,00 al giorno in Pensione completa | Quarto letto 3/12 anni: Euro 50,00 al giorno in Mezza pensione | Quarto letto 3/12 anni: Euro 68,00 al giorno in Pensione completa",Yes,Sistemazione in camera con balcone o terrazzino con giardinetto - Spiaggia inclusa,,"Camera Singola Euro 15,00 al giorno | Doppia uso singola Euro 30,00 al giorno | Camera superior Euro 6,00 per persona al giorno",SPIAGGIA INCLUSA - ISCHIA PORTO CENTRO - TERME INTERNE - PISCINA
232,San Giovanni con spiaggia,07.10 da 4 a 7 notti al San Giovanni con spiaggia,4,7,7/10/2023,21/10/2023,65,83,"- Piscina Termale - Vasca Idromassaggio Teuco - PERCORSO BENESSERE con: vasca Kneipp, vasca idromassaggio con panca Geyser, frigidarium e bagno turco. - Parcheggio- - WI-FI - Stabilimento termale interno convenzionato col Servizio Sanitario Nazionale (ASL",Costo giornaliero,non incluse,,17/05/2023 13:11,Alexander Cannava,,"Infant 0/3 anni: gratis | Terzo letto 3/12 anni: Euro 20,00 al giorno in Mezza pensione | Terzo letto 3/12 anni: Euro 38,00 al giorno in Pensione completa | Quarto letto 3/12 anni: Euro 40,00 al giorno in Mezza pensione | Quarto letto 3/12 anni: Euro 58,00 al giorno in Pensione completa | Terzo e quarto letto dai 12 anni: sconto del 30% | Dal 01/08 al 26/08: Terzo letto 3/12 anni: Euro 50,00 al giorno in Mezza pensione | Terzo letto 3/12 anni: Euro 68,00 al giorno in Pensione completa | Quarto letto 3/12 anni: Euro 50,00 al giorno in Mezza pensione | Quarto letto 3/12 anni: Euro 68,00 al giorno in Pensione completa",Yes,Sistemazione in camera con balcone o terrazzino con giardinetto - Spiaggia inclusa,,"Camera Singola Euro 15,00 al giorno | Doppia uso singola Euro 30,00 al giorno | Camera superior Euro 6,00 per persona al giorno",SPIAGGIA INCLUSA - ISCHIA PORTO CENTRO - TERME INTERNE - PISCINA
233,Hotel Flora,01.06 per 3 notti presso Hotel Flora,3,3,1/6/2023,4/6/2023,,,"- Trattamento di Camera e Colazione, con Servizio ai Tavoli - Prima Colazione al Buffet dolce e salato fino alle ore 12.00 - La reception è sempre aperta - Le Piscine Termali, Coperte e Scoperte, Sauna, Bagno Turco, Percorso Kneipp, Palestra e Lettini Pr",Totale offerta,non incluse,225,17/05/2023 13:21,Alexander Cannava,,Infant 0/2 anni gratis nel letto con i genitori pasti al consumo | 3°/4° letto 2/11 anni: sconto del 20% | 3°/4° letto dai 12 anni: sconto del 10%,Yes,"sistemazione in camera Standard climatizzata con Wi-Fi, Tv, cassaforte e servizi privati",,"Camera con balcone Euro 10,00 per persona a notte | Camera singola Euro 40,00 a notte | Culla Euro 20,00 al giorno",PONTE 2 GIUGNO ISCHIA CENTRO - HOTEL CON SPA - TERME - PISICNE
